,0
736,2011-04-21 12:16:00-04:00
737,2011-04-21 12:17:00-04:00
738,2011-04-21 12:18:00-04:00
739,2011-04-21 12:19:00-04:00
740,2011-04-21 12:20:00-04:00
741,2011-04-21 12:21:00-04:00
742,2011-04-21 12:22:00-04:00
743,2011-04-21 12:23:00-04:00
744,2011-04-21 12:24:00-04:00
745,2011-04-21 12:25:00-04:00
746,2011-04-21 12:26:00-04:00
747,2011-04-21 12:27:00-04:00
748,2011-04-21 12:28:00-04:00
749,2011-04-21 12:29:00-04:00
750,2011-04-21 12:30:00-04:00
751,2011-04-21 12:31:00-04:00
752,2011-04-21 12:32:00-04:00
753,2011-04-21 12:33:00-04:00
754,2011-04-21 12:34:00-04:00
755,2011-04-21 12:35:00-04:00
756,2011-04-21 12:36:00-04:00
757,2011-04-21 12:37:00-04:00
758,2011-04-21 12:38:00-04:00
759,2011-04-21 12:39:00-04:00
760,2011-04-21 12:40:00-04:00
761,2011-04-21 12:41:00-04:00
762,2011-04-21 12:42:00-04:00
763,2011-04-21 12:43:00-04:00
764,2011-04-21 12:44:00-04:00
765,2011-04-21 12:45:00-04:00
766,2011-04-21 12:46:00-04:00
767,2011-04-21 12:47:00-04:00
768,2011-04-21 12:48:00-04:00
769,2011-04-21 12:49:00-04:00
770,2011-04-21 12:50:00-04:00
771,2011-04-21 12:51:00-04:00
772,2011-04-21 12:52:00-04:00
773,2011-04-21 12:53:00-04:00
774,2011-04-21 12:54:00-04:00
775,2011-04-21 12:55:00-04:00
776,2011-04-21 12:56:00-04:00
777,2011-04-21 12:57:00-04:00
778,2011-04-21 12:58:00-04:00
779,2011-04-21 12:59:00-04:00
780,2011-04-21 13:00:00-04:00
781,2011-04-21 13:01:00-04:00
782,2011-04-21 13:02:00-04:00
783,2011-04-21 13:03:00-04:00
784,2011-04-21 13:04:00-04:00
785,2011-04-21 13:05:00-04:00
786,2011-04-21 13:06:00-04:00
787,2011-04-21 13:07:00-04:00
788,2011-04-21 13:08:00-04:00
789,2011-04-21 13:09:00-04:00
790,2011-04-21 13:10:00-04:00
791,2011-04-21 13:11:00-04:00
792,2011-04-21 13:12:00-04:00
793,2011-04-21 13:13:00-04:00
794,2011-04-21 13:14:00-04:00
795,2011-04-21 13:15:00-04:00
796,2011-04-21 13:16:00-04:00
797,2011-04-21 13:17:00-04:00
798,2011-04-21 13:18:00-04:00
799,2011-04-21 13:19:00-04:00
800,2011-04-21 13:20:00-04:00
801,2011-04-21 13:21:00-04:00
802,2011-04-21 13:22:00-04:00
803,2011-04-21 13:23:00-04:00
804,2011-04-21 13:24:00-04:00
805,2011-04-21 13:25:00-04:00
806,2011-04-21 13:26:00-04:00
807,2011-04-21 13:27:00-04:00
808,2011-04-21 13:28:00-04:00
809,2011-04-21 13:29:00-04:00
810,2011-04-21 13:30:00-04:00
811,2011-04-21 13:31:00-04:00
812,2011-04-21 13:32:00-04:00
813,2011-04-21 13:33:00-04:00
814,2011-04-21 13:34:00-04:00
815,2011-04-21 13:35:00-04:00
816,2011-04-21 13:36:00-04:00
817,2011-04-21 13:37:00-04:00
818,2011-04-21 13:38:00-04:00
819,2011-04-21 13:39:00-04:00
820,2011-04-21 13:40:00-04:00
821,2011-04-21 13:41:00-04:00
822,2011-04-21 13:42:00-04:00
823,2011-04-21 13:43:00-04:00
824,2011-04-21 13:44:00-04:00
825,2011-04-21 13:45:00-04:00
826,2011-04-21 13:46:00-04:00
827,2011-04-21 13:47:00-04:00
828,2011-04-21 13:48:00-04:00
829,2011-04-21 13:49:00-04:00
830,2011-04-21 13:50:00-04:00
831,2011-04-21 13:51:00-04:00
832,2011-04-21 13:52:00-04:00
833,2011-04-21 13:53:00-04:00
834,2011-04-21 13:54:00-04:00
835,2011-04-21 13:55:00-04:00
836,2011-04-21 13:56:00-04:00
837,2011-04-21 13:57:00-04:00
838,2011-04-21 13:58:00-04:00
839,2011-04-21 13:59:00-04:00
840,2011-04-21 14:00:00-04:00
841,2011-04-21 14:01:00-04:00
842,2011-04-21 14:02:00-04:00
843,2011-04-21 14:03:00-04:00
844,2011-04-21 14:04:00-04:00
845,2011-04-21 14:05:00-04:00
846,2011-04-21 14:06:00-04:00
847,2011-04-21 14:07:00-04:00
848,2011-04-21 14:08:00-04:00
849,2011-04-21 14:09:00-04:00
850,2011-04-21 14:10:00-04:00
851,2011-04-21 14:11:00-04:00
852,2011-04-21 14:12:00-04:00
853,2011-04-21 14:13:00-04:00
854,2011-04-21 14:14:00-04:00
855,2011-04-21 14:15:00-04:00
856,2011-04-21 14:16:00-04:00
857,2011-04-21 14:17:00-04:00
858,2011-04-21 14:18:00-04:00
859,2011-04-21 14:19:00-04:00
860,2011-04-21 14:20:00-04:00
861,2011-04-21 14:21:00-04:00
862,2011-04-21 14:22:00-04:00
863,2011-04-21 14:23:00-04:00
864,2011-04-21 14:24:00-04:00
865,2011-04-21 14:25:00-04:00
866,2011-04-21 14:26:00-04:00
867,2011-04-21 14:27:00-04:00
868,2011-04-21 14:28:00-04:00
869,2011-04-21 14:29:00-04:00
870,2011-04-21 14:30:00-04:00
871,2011-04-21 14:31:00-04:00
872,2011-04-21 14:32:00-04:00
873,2011-04-21 14:33:00-04:00
874,2011-04-21 14:34:00-04:00
875,2011-04-21 14:35:00-04:00
876,2011-04-21 14:36:00-04:00
877,2011-04-21 14:37:00-04:00
878,2011-04-21 14:38:00-04:00
879,2011-04-21 14:39:00-04:00
880,2011-04-21 14:40:00-04:00
881,2011-04-21 14:41:00-04:00
882,2011-04-21 14:42:00-04:00
883,2011-04-21 14:43:00-04:00
884,2011-04-21 14:44:00-04:00
885,2011-04-21 14:45:00-04:00
886,2011-04-21 14:46:00-04:00
887,2011-04-21 14:47:00-04:00
888,2011-04-21 14:48:00-04:00
889,2011-04-21 14:49:00-04:00
890,2011-04-21 14:50:00-04:00
891,2011-04-21 14:51:00-04:00
892,2011-04-21 14:52:00-04:00
893,2011-04-21 14:53:00-04:00
894,2011-04-21 14:54:00-04:00
895,2011-04-21 14:55:00-04:00
896,2011-04-21 14:56:00-04:00
897,2011-04-21 14:57:00-04:00
898,2011-04-21 14:58:00-04:00
899,2011-04-21 14:59:00-04:00
900,2011-04-21 15:00:00-04:00
901,2011-04-21 15:01:00-04:00
902,2011-04-21 15:02:00-04:00
903,2011-04-21 15:03:00-04:00
904,2011-04-21 15:04:00-04:00
905,2011-04-21 15:05:00-04:00
906,2011-04-21 15:06:00-04:00
907,2011-04-21 15:07:00-04:00
908,2011-04-21 15:08:00-04:00
909,2011-04-21 15:09:00-04:00
910,2011-04-21 15:10:00-04:00
911,2011-04-21 15:11:00-04:00
912,2011-04-21 15:12:00-04:00
913,2011-04-21 15:13:00-04:00
914,2011-04-21 15:14:00-04:00
915,2011-04-21 15:15:00-04:00
916,2011-04-21 15:16:00-04:00
917,2011-04-21 15:17:00-04:00
918,2011-04-21 15:18:00-04:00
919,2011-04-21 15:19:00-04:00
920,2011-04-21 15:20:00-04:00
921,2011-04-21 15:21:00-04:00
922,2011-04-21 15:22:00-04:00
923,2011-04-21 15:23:00-04:00
924,2011-04-21 15:24:00-04:00
925,2011-04-21 15:25:00-04:00
926,2011-04-21 15:26:00-04:00
927,2011-04-21 15:27:00-04:00
928,2011-04-21 15:28:00-04:00
929,2011-04-21 15:29:00-04:00
930,2011-04-21 15:30:00-04:00
931,2011-04-21 15:31:00-04:00
932,2011-04-21 15:32:00-04:00
933,2011-04-21 15:33:00-04:00
934,2011-04-21 15:34:00-04:00
935,2011-04-21 15:35:00-04:00
936,2011-04-21 15:36:00-04:00
937,2011-04-21 15:37:00-04:00
938,2011-04-21 15:38:00-04:00
939,2011-04-21 15:39:00-04:00
940,2011-04-21 15:40:00-04:00
941,2011-04-21 15:41:00-04:00
942,2011-04-21 15:42:00-04:00
943,2011-04-21 15:43:00-04:00
944,2011-04-21 15:44:00-04:00
945,2011-04-21 15:45:00-04:00
946,2011-04-21 15:46:00-04:00
947,2011-04-21 15:47:00-04:00
948,2011-04-21 15:48:00-04:00
949,2011-04-21 15:49:00-04:00
950,2011-04-21 15:50:00-04:00
951,2011-04-21 15:51:00-04:00
952,2011-04-21 15:52:00-04:00
953,2011-04-21 15:53:00-04:00
954,2011-04-21 15:54:00-04:00
955,2011-04-21 15:55:00-04:00
956,2011-04-21 15:56:00-04:00
957,2011-04-21 15:57:00-04:00
958,2011-04-21 15:58:00-04:00
959,2011-04-21 15:59:00-04:00
960,2011-04-21 16:00:00-04:00
961,2011-04-21 16:01:00-04:00
962,2011-04-21 16:02:00-04:00
963,2011-04-21 16:03:00-04:00
964,2011-04-21 16:04:00-04:00
965,2011-04-21 16:05:00-04:00
966,2011-04-21 16:06:00-04:00
967,2011-04-21 16:07:00-04:00
968,2011-04-21 16:08:00-04:00
969,2011-04-21 16:09:00-04:00
970,2011-04-21 16:10:00-04:00
971,2011-04-21 16:11:00-04:00
972,2011-04-21 16:12:00-04:00
973,2011-04-21 16:13:00-04:00
974,2011-04-21 16:14:00-04:00
975,2011-04-21 16:15:00-04:00
976,2011-04-21 16:16:00-04:00
977,2011-04-21 16:17:00-04:00
978,2011-04-21 16:18:00-04:00
979,2011-04-21 16:19:00-04:00
980,2011-04-21 16:20:00-04:00
981,2011-04-21 16:21:00-04:00
982,2011-04-21 16:22:00-04:00
983,2011-04-21 16:23:00-04:00
984,2011-04-21 16:24:00-04:00
985,2011-04-21 16:25:00-04:00
986,2011-04-21 16:26:00-04:00
987,2011-04-21 16:27:00-04:00
988,2011-04-21 16:28:00-04:00
989,2011-04-21 16:29:00-04:00
990,2011-04-21 16:30:00-04:00
991,2011-04-21 16:31:00-04:00
992,2011-04-21 16:32:00-04:00
993,2011-04-21 16:33:00-04:00
994,2011-04-21 16:34:00-04:00
995,2011-04-21 16:35:00-04:00
996,2011-04-21 16:36:00-04:00
997,2011-04-21 16:37:00-04:00
998,2011-04-21 16:38:00-04:00
999,2011-04-21 16:39:00-04:00
1000,2011-04-21 16:40:00-04:00
1001,2011-04-21 16:41:00-04:00
1002,2011-04-21 16:42:00-04:00
1003,2011-04-21 16:43:00-04:00
1004,2011-04-21 16:44:00-04:00
1005,2011-04-21 16:45:00-04:00
1006,2011-04-21 16:46:00-04:00
1007,2011-04-21 16:47:00-04:00
1008,2011-04-21 16:48:00-04:00
1009,2011-04-21 16:49:00-04:00
1010,2011-04-21 16:50:00-04:00
1011,2011-04-21 16:51:00-04:00
1012,2011-04-21 16:52:00-04:00
1013,2011-04-21 16:53:00-04:00
1014,2011-04-21 16:54:00-04:00
1015,2011-04-21 16:55:00-04:00
1016,2011-04-21 16:56:00-04:00
1017,2011-04-21 16:57:00-04:00
1018,2011-04-21 16:58:00-04:00
1019,2011-04-21 16:59:00-04:00
1020,2011-04-21 17:00:00-04:00
1021,2011-04-21 17:01:00-04:00
1022,2011-04-21 17:02:00-04:00
1023,2011-04-21 17:03:00-04:00
1024,2011-04-21 17:04:00-04:00
1025,2011-04-21 17:05:00-04:00
1026,2011-04-21 17:06:00-04:00
1027,2011-04-21 17:07:00-04:00
1028,2011-04-21 17:08:00-04:00
1029,2011-04-21 17:09:00-04:00
1030,2011-04-21 17:10:00-04:00
1031,2011-04-21 17:11:00-04:00
1032,2011-04-21 17:12:00-04:00
1033,2011-04-21 17:13:00-04:00
1034,2011-04-21 17:14:00-04:00
1035,2011-04-21 17:15:00-04:00
1036,2011-04-21 17:16:00-04:00
1037,2011-04-21 17:17:00-04:00
1038,2011-04-21 17:18:00-04:00
1039,2011-04-21 17:19:00-04:00
1040,2011-04-21 17:20:00-04:00
1041,2011-04-21 17:21:00-04:00
1042,2011-04-21 17:22:00-04:00
1043,2011-04-21 17:23:00-04:00
1044,2011-04-21 17:24:00-04:00
1045,2011-04-21 17:25:00-04:00
1046,2011-04-21 17:26:00-04:00
1047,2011-04-21 17:27:00-04:00
1048,2011-04-21 17:28:00-04:00
1049,2011-04-21 17:29:00-04:00
1050,2011-04-21 17:30:00-04:00
1051,2011-04-21 17:31:00-04:00
1052,2011-04-21 17:32:00-04:00
1053,2011-04-21 17:33:00-04:00
1054,2011-04-21 17:34:00-04:00
1055,2011-04-21 17:35:00-04:00
1056,2011-04-21 17:36:00-04:00
1057,2011-04-21 17:37:00-04:00
1058,2011-04-21 17:38:00-04:00
1059,2011-04-21 17:39:00-04:00
1060,2011-04-21 17:40:00-04:00
1061,2011-04-21 17:41:00-04:00
1062,2011-04-21 17:42:00-04:00
1063,2011-04-21 17:43:00-04:00
1064,2011-04-21 17:44:00-04:00
1065,2011-04-21 17:45:00-04:00
1066,2011-04-21 19:41:00-04:00
1067,2011-04-21 19:42:00-04:00
1068,2011-04-21 19:43:00-04:00
1069,2011-04-21 19:44:00-04:00
1070,2011-04-21 19:45:00-04:00
1071,2011-04-21 19:46:00-04:00
1072,2011-04-21 19:47:00-04:00
1073,2011-04-21 19:48:00-04:00
1074,2011-04-21 19:49:00-04:00
1075,2011-04-21 19:50:00-04:00
1076,2011-04-21 19:51:00-04:00
1077,2011-04-21 19:52:00-04:00
1078,2011-04-21 19:53:00-04:00
1079,2011-04-21 19:54:00-04:00
1080,2011-04-21 19:55:00-04:00
1081,2011-04-21 19:56:00-04:00
1082,2011-04-21 19:57:00-04:00
1083,2011-04-21 19:58:00-04:00
1084,2011-04-21 19:59:00-04:00
1085,2011-04-21 20:00:00-04:00
1086,2011-04-21 20:01:00-04:00
1087,2011-04-21 20:02:00-04:00
1088,2011-04-21 20:03:00-04:00
1089,2011-04-21 20:04:00-04:00
1090,2011-04-21 20:05:00-04:00
1091,2011-04-21 20:06:00-04:00
1092,2011-04-21 20:07:00-04:00
1093,2011-04-21 20:08:00-04:00
1094,2011-04-21 20:09:00-04:00
1095,2011-04-21 20:10:00-04:00
1096,2011-04-21 20:11:00-04:00
1097,2011-04-21 20:12:00-04:00
1098,2011-04-21 20:13:00-04:00
1099,2011-04-21 20:14:00-04:00
1100,2011-04-21 20:15:00-04:00
1101,2011-04-21 20:16:00-04:00
1102,2011-04-21 20:17:00-04:00
1103,2011-04-21 20:18:00-04:00
1104,2011-04-21 20:19:00-04:00
1105,2011-04-21 20:20:00-04:00
1106,2011-04-21 20:21:00-04:00
1107,2011-04-21 20:22:00-04:00
1108,2011-04-21 20:23:00-04:00
1109,2011-04-21 20:24:00-04:00
1110,2011-04-21 20:25:00-04:00
1111,2011-04-21 20:26:00-04:00
1112,2011-04-21 20:27:00-04:00
1113,2011-04-21 20:28:00-04:00
1114,2011-04-21 20:29:00-04:00
1115,2011-04-21 20:30:00-04:00
1116,2011-04-21 20:31:00-04:00
1117,2011-04-21 20:32:00-04:00
1118,2011-04-21 20:33:00-04:00
1119,2011-04-21 20:34:00-04:00
1120,2011-04-21 20:35:00-04:00
1121,2011-04-21 20:36:00-04:00
1122,2011-04-21 20:37:00-04:00
1123,2011-04-21 20:38:00-04:00
1124,2011-04-21 20:39:00-04:00
1125,2011-04-21 20:40:00-04:00
1126,2011-04-21 20:41:00-04:00
1127,2011-04-21 20:42:00-04:00
1128,2011-04-21 20:43:00-04:00
1129,2011-04-21 20:44:00-04:00
1130,2011-04-21 20:45:00-04:00
1131,2011-04-21 20:46:00-04:00
1132,2011-04-21 20:47:00-04:00
1133,2011-04-21 20:48:00-04:00
1134,2011-04-21 20:49:00-04:00
1135,2011-04-21 20:50:00-04:00
1136,2011-04-21 20:51:00-04:00
1137,2011-04-21 20:52:00-04:00
1138,2011-04-21 20:53:00-04:00
1139,2011-04-21 20:54:00-04:00
1140,2011-04-21 20:55:00-04:00
1141,2011-04-21 20:56:00-04:00
1142,2011-04-21 20:57:00-04:00
1143,2011-04-21 20:58:00-04:00
1144,2011-04-21 20:59:00-04:00
1145,2011-04-21 21:00:00-04:00
1146,2011-04-21 21:01:00-04:00
1147,2011-04-21 21:02:00-04:00
1148,2011-04-21 21:03:00-04:00
1149,2011-04-21 21:04:00-04:00
1150,2011-04-21 21:05:00-04:00
1151,2011-04-21 21:06:00-04:00
1152,2011-04-21 21:07:00-04:00
1153,2011-04-21 21:08:00-04:00
1154,2011-04-21 21:09:00-04:00
1155,2011-04-21 21:10:00-04:00
1156,2011-04-21 21:11:00-04:00
1157,2011-04-21 21:12:00-04:00
1158,2011-04-21 21:13:00-04:00
1159,2011-04-21 21:14:00-04:00
1160,2011-04-21 21:15:00-04:00
1161,2011-04-21 21:16:00-04:00
1162,2011-04-21 21:17:00-04:00
1163,2011-04-21 21:18:00-04:00
1164,2011-04-21 21:19:00-04:00
1165,2011-04-21 21:20:00-04:00
1166,2011-04-21 21:21:00-04:00
1167,2011-04-21 21:22:00-04:00
1168,2011-04-21 21:23:00-04:00
1169,2011-04-21 21:24:00-04:00
1170,2011-04-21 21:25:00-04:00
1171,2011-04-21 21:26:00-04:00
1172,2011-04-21 21:27:00-04:00
1173,2011-04-21 21:28:00-04:00
1174,2011-04-21 21:29:00-04:00
1175,2011-04-21 21:30:00-04:00
1176,2011-04-21 21:31:00-04:00
1177,2011-04-21 21:32:00-04:00
1178,2011-04-21 21:33:00-04:00
1179,2011-04-21 21:34:00-04:00
1180,2011-04-21 21:35:00-04:00
1181,2011-04-21 21:36:00-04:00
1182,2011-04-21 21:37:00-04:00
1183,2011-04-21 21:38:00-04:00
1184,2011-04-21 21:39:00-04:00
1185,2011-04-21 21:40:00-04:00
1186,2011-04-21 21:41:00-04:00
1187,2011-04-21 21:42:00-04:00
1188,2011-04-21 21:43:00-04:00
1189,2011-04-21 21:44:00-04:00
1190,2011-04-21 21:45:00-04:00
1191,2011-04-21 21:46:00-04:00
1192,2011-04-21 21:47:00-04:00
1193,2011-04-21 21:48:00-04:00
1194,2011-04-21 21:49:00-04:00
1195,2011-04-21 21:50:00-04:00
1196,2011-04-21 21:51:00-04:00
1197,2011-04-21 21:52:00-04:00
1198,2011-04-21 21:53:00-04:00
1199,2011-04-21 21:54:00-04:00
1200,2011-04-21 21:55:00-04:00
1201,2011-04-21 21:56:00-04:00
1202,2011-04-21 21:57:00-04:00
1203,2011-04-21 21:58:00-04:00
1204,2011-04-21 21:59:00-04:00
1205,2011-04-21 22:00:00-04:00
1206,2011-04-21 22:01:00-04:00
1207,2011-04-21 22:02:00-04:00
1208,2011-04-21 22:03:00-04:00
1209,2011-04-21 22:04:00-04:00
1210,2011-04-21 22:05:00-04:00
1211,2011-04-21 22:06:00-04:00
1212,2011-04-21 22:07:00-04:00
1213,2011-04-21 22:08:00-04:00
1214,2011-04-21 22:09:00-04:00
1215,2011-04-21 22:10:00-04:00
1216,2011-04-21 22:11:00-04:00
1217,2011-04-21 22:12:00-04:00
1218,2011-04-21 22:13:00-04:00
1219,2011-04-21 22:14:00-04:00
1220,2011-04-21 22:15:00-04:00
1221,2011-04-21 22:16:00-04:00
1222,2011-04-21 22:17:00-04:00
1223,2011-04-21 22:18:00-04:00
1224,2011-04-21 22:19:00-04:00
1225,2011-04-21 22:20:00-04:00
1226,2011-04-21 22:21:00-04:00
1227,2011-04-21 22:22:00-04:00
1228,2011-04-21 22:23:00-04:00
1229,2011-04-21 22:24:00-04:00
1230,2011-04-21 22:25:00-04:00
1231,2011-04-21 22:26:00-04:00
1232,2011-04-21 22:27:00-04:00
1233,2011-04-21 22:28:00-04:00
1234,2011-04-21 22:29:00-04:00
1235,2011-04-21 22:30:00-04:00
1236,2011-04-21 22:31:00-04:00
1237,2011-04-21 22:32:00-04:00
1238,2011-04-21 22:33:00-04:00
1239,2011-04-21 22:34:00-04:00
1240,2011-04-21 22:35:00-04:00
1241,2011-04-21 22:36:00-04:00
1242,2011-04-21 22:37:00-04:00
1243,2011-04-21 22:38:00-04:00
1244,2011-04-21 22:39:00-04:00
1245,2011-04-21 22:40:00-04:00
1246,2011-04-21 22:41:00-04:00
1247,2011-04-21 22:42:00-04:00
1248,2011-04-21 22:43:00-04:00
1249,2011-04-21 22:44:00-04:00
1250,2011-04-21 22:45:00-04:00
1251,2011-04-21 22:46:00-04:00
1252,2011-04-21 22:47:00-04:00
1253,2011-04-21 22:48:00-04:00
1254,2011-04-21 22:49:00-04:00
1255,2011-04-21 22:50:00-04:00
1256,2011-04-21 22:51:00-04:00
1257,2011-04-21 22:52:00-04:00
1258,2011-04-21 22:53:00-04:00
1259,2011-04-21 22:54:00-04:00
1260,2011-04-21 22:55:00-04:00
1261,2011-04-21 22:56:00-04:00
1262,2011-04-21 22:57:00-04:00
1263,2011-04-21 22:58:00-04:00
1264,2011-04-21 22:59:00-04:00
1265,2011-04-21 23:00:00-04:00
1266,2011-04-21 23:01:00-04:00
1267,2011-04-21 23:02:00-04:00
1268,2011-04-21 23:03:00-04:00
1269,2011-04-21 23:04:00-04:00
1270,2011-04-21 23:05:00-04:00
1271,2011-04-21 23:06:00-04:00
1272,2011-04-21 23:07:00-04:00
1273,2011-04-21 23:08:00-04:00
1274,2011-04-21 23:09:00-04:00
1275,2011-04-21 23:10:00-04:00
1276,2011-04-21 23:11:00-04:00
1277,2011-04-21 23:12:00-04:00
1278,2011-04-21 23:13:00-04:00
1279,2011-04-21 23:14:00-04:00
1280,2011-04-21 23:15:00-04:00
1281,2011-04-21 23:16:00-04:00
1282,2011-04-21 23:17:00-04:00
1283,2011-04-21 23:18:00-04:00
1284,2011-04-21 23:19:00-04:00
1285,2011-04-21 23:20:00-04:00
1286,2011-04-21 23:21:00-04:00
1287,2011-04-21 23:22:00-04:00
1288,2011-04-21 23:23:00-04:00
1289,2011-04-21 23:24:00-04:00
1290,2011-04-21 23:25:00-04:00
1291,2011-04-21 23:26:00-04:00
1292,2011-04-21 23:27:00-04:00
1293,2011-04-21 23:28:00-04:00
1294,2011-04-21 23:29:00-04:00
1295,2011-04-21 23:30:00-04:00
1296,2011-04-21 23:31:00-04:00
1297,2011-04-21 23:32:00-04:00
1298,2011-04-21 23:33:00-04:00
1299,2011-04-21 23:34:00-04:00
1300,2011-04-21 23:35:00-04:00
1301,2011-04-21 23:36:00-04:00
1302,2011-04-21 23:37:00-04:00
1303,2011-04-21 23:38:00-04:00
1304,2011-04-21 23:39:00-04:00
1305,2011-04-21 23:40:00-04:00
1306,2011-04-21 23:41:00-04:00
1307,2011-04-21 23:42:00-04:00
1308,2011-04-21 23:43:00-04:00
1309,2011-04-21 23:44:00-04:00
1310,2011-04-21 23:45:00-04:00
1311,2011-04-21 23:46:00-04:00
1312,2011-04-21 23:47:00-04:00
1313,2011-04-21 23:48:00-04:00
1314,2011-04-21 23:49:00-04:00
1315,2011-04-21 23:50:00-04:00
1316,2011-04-21 23:51:00-04:00
1317,2011-04-21 23:52:00-04:00
1318,2011-04-21 23:53:00-04:00
1319,2011-04-21 23:54:00-04:00
1320,2011-04-21 23:55:00-04:00
1321,2011-04-21 23:56:00-04:00
1322,2011-04-21 23:57:00-04:00
1323,2011-04-21 23:58:00-04:00
1324,2011-04-21 23:59:00-04:00
1325,2011-04-22 00:00:00-04:00
1326,2011-04-22 00:01:00-04:00
1327,2011-04-22 00:02:00-04:00
1328,2011-04-22 00:03:00-04:00
1329,2011-04-22 00:04:00-04:00
1330,2011-04-22 00:05:00-04:00
1331,2011-04-22 00:06:00-04:00
1332,2011-04-22 00:07:00-04:00
1333,2011-04-22 00:08:00-04:00
1334,2011-04-22 00:09:00-04:00
1335,2011-04-22 00:10:00-04:00
1336,2011-04-22 00:11:00-04:00
1337,2011-04-22 00:12:00-04:00
1338,2011-04-22 00:13:00-04:00
1339,2011-04-22 00:14:00-04:00
1340,2011-04-22 00:15:00-04:00
1341,2011-04-22 00:16:00-04:00
1342,2011-04-22 00:17:00-04:00
1343,2011-04-22 00:18:00-04:00
1344,2011-04-22 00:19:00-04:00
1345,2011-04-22 00:20:00-04:00
1346,2011-04-22 00:21:00-04:00
1347,2011-04-22 00:22:00-04:00
1348,2011-04-22 00:23:00-04:00
1349,2011-04-22 00:24:00-04:00
1350,2011-04-22 00:25:00-04:00
1351,2011-04-22 00:26:00-04:00
1352,2011-04-22 00:27:00-04:00
1353,2011-04-22 00:28:00-04:00
1354,2011-04-22 00:29:00-04:00
1355,2011-04-22 00:30:00-04:00
1356,2011-04-22 00:31:00-04:00
1357,2011-04-22 00:32:00-04:00
1358,2011-04-22 00:33:00-04:00
1359,2011-04-22 00:34:00-04:00
1360,2011-04-22 00:35:00-04:00
1361,2011-04-22 00:36:00-04:00
1362,2011-04-22 00:37:00-04:00
1363,2011-04-22 00:38:00-04:00
1364,2011-04-22 00:39:00-04:00
1365,2011-04-22 00:40:00-04:00
1366,2011-04-22 00:41:00-04:00
1367,2011-04-22 00:42:00-04:00
1368,2011-04-22 00:43:00-04:00
1369,2011-04-22 00:44:00-04:00
1370,2011-04-22 00:45:00-04:00
1371,2011-04-22 00:46:00-04:00
1372,2011-04-22 00:47:00-04:00
1373,2011-04-22 00:48:00-04:00
1374,2011-04-22 00:49:00-04:00
1375,2011-04-22 00:50:00-04:00
1376,2011-04-22 00:51:00-04:00
1377,2011-04-22 00:52:00-04:00
1378,2011-04-22 00:53:00-04:00
1379,2011-04-22 00:54:00-04:00
1380,2011-04-22 00:55:00-04:00
1381,2011-04-22 00:56:00-04:00
1382,2011-04-22 00:57:00-04:00
1383,2011-04-22 00:58:00-04:00
1384,2011-04-22 00:59:00-04:00
1385,2011-04-22 01:00:00-04:00
1386,2011-04-22 01:01:00-04:00
1387,2011-04-22 01:02:00-04:00
1388,2011-04-22 01:03:00-04:00
1389,2011-04-22 01:04:00-04:00
1390,2011-04-22 01:05:00-04:00
1391,2011-04-22 01:06:00-04:00
1392,2011-04-22 01:07:00-04:00
1393,2011-04-22 01:08:00-04:00
1394,2011-04-22 01:09:00-04:00
1395,2011-04-22 01:10:00-04:00
1396,2011-04-22 01:11:00-04:00
1397,2011-04-22 01:12:00-04:00
1398,2011-04-22 01:13:00-04:00
1399,2011-04-22 01:14:00-04:00
1400,2011-04-22 01:15:00-04:00
1401,2011-04-22 01:16:00-04:00
1402,2011-04-22 01:17:00-04:00
1403,2011-04-22 01:18:00-04:00
1404,2011-04-22 01:19:00-04:00
1405,2011-04-22 01:20:00-04:00
1406,2011-04-22 01:21:00-04:00
1407,2011-04-22 01:22:00-04:00
1408,2011-04-22 01:23:00-04:00
1409,2011-04-22 01:24:00-04:00
1410,2011-04-22 01:25:00-04:00
1411,2011-04-22 01:26:00-04:00
1412,2011-04-22 01:27:00-04:00
1413,2011-04-22 01:28:00-04:00
1414,2011-04-22 01:29:00-04:00
1415,2011-04-22 01:30:00-04:00
1416,2011-04-22 01:31:00-04:00
1417,2011-04-22 01:32:00-04:00
1418,2011-04-22 01:33:00-04:00
1419,2011-04-22 01:34:00-04:00
1420,2011-04-22 01:35:00-04:00
1421,2011-04-22 01:36:00-04:00
1422,2011-04-22 01:37:00-04:00
1423,2011-04-22 01:38:00-04:00
1424,2011-04-22 01:39:00-04:00
1425,2011-04-22 01:40:00-04:00
1426,2011-04-22 01:41:00-04:00
1427,2011-04-22 01:42:00-04:00
1428,2011-04-22 01:43:00-04:00
1429,2011-04-22 01:44:00-04:00
1430,2011-04-22 01:45:00-04:00
1431,2011-04-22 01:46:00-04:00
1432,2011-04-22 01:47:00-04:00
1433,2011-04-22 01:48:00-04:00
1434,2011-04-22 01:49:00-04:00
1435,2011-04-22 01:50:00-04:00
1436,2011-04-22 01:51:00-04:00
1437,2011-04-22 01:52:00-04:00
1438,2011-04-22 01:53:00-04:00
1439,2011-04-22 01:54:00-04:00
1440,2011-04-22 01:55:00-04:00
1441,2011-04-22 01:56:00-04:00
1442,2011-04-22 01:57:00-04:00
1443,2011-04-22 01:58:00-04:00
1444,2011-04-22 01:59:00-04:00
1445,2011-04-22 02:00:00-04:00
1446,2011-04-22 02:01:00-04:00
1447,2011-04-22 02:02:00-04:00
1448,2011-04-22 02:03:00-04:00
